lat,lon,day_of_year,sst,ssh,sss,temp_50m,temp_100m,temp_200m,temp_500m,is_synthetic,source_region
12.67,60.9,37,29.33,0.75,34.89,28.29,25.79,21.31,15.78,True,Arabian Sea
17.11,84.94,270,27.33,0.712,34.85,26.41,23.54,18.98,13.49,True,Bay of Bengal
17.39,66.25,328,27.83,0.696,35.2,26.87,24.27,19.86,14.71,True,Arabian Sea
16.78,94.91,188,28.13,0.687,34.52,26.95,23.89,19.32,13.96,True,Bay of Bengal
9.7,41.48,126,30.08,0.79,34.56,28.91,26.29,21.04,15.74,True,Wider Indian Ocean (buffer around India)
17.0,99.38,210,27.01,0.703,34.47,25.82,22.91,18.4,13.02,True,Bay of Bengal
9.91,67.2,155,29.16,0.763,35.21,28.44,25.78,21.1,15.44,True,Arabian Sea
16.07,84.67,10,28.96,0.731,34.94,28.4,25.53,21.37,16.29,True,Bay of Bengal
23.83,66.01,262,26.42,0.641,35.06,25.56,22.72,18.52,13.52,True,Arabian Sea
15.64,85.15,196,27.9,0.675,34.95,26.88,23.82,19.86,14.41,True,Bay of Bengal
9.49,96.92,286,27.89,0.675,34.54,27.1,24.55,20.63,14.27,True,Bay of Bengal
5.36,79.92,58,30.08,0.76,35.19,28.95,26.32,21.73,15.95,True,Wider Indian Ocean (buffer around India)
-1.7,40.16,179,29.94,0.67,34.49,28.5,25.9,21.63,15.42,True,Wider Indian Ocean (buffer around India)
8.58,76.63,130,29.78,0.762,35.03,29.23,26.19,22.02,16.5,True,Arabian Sea
18.08,69.0,75,29.16,0.769,35.06,27.7,24.21,20.76,15.0,True,Arabian Sea
16.83,83.8,18,28.6,0.788,34.98,27.72,24.39,20.01,14.64,True,Bay of Bengal
18.2,62.86,25,28.66,0.738,34.87,27.71,24.63,20.11,14.1,True,Arabian Sea
8.46,47.56,336,28.34,0.757,34.79,27.29,23.8,19.18,13.54,True,Wider Indian Ocean (buffer around India)
19.21,94.86,128,29.43,0.711,34.72,28.79,25.97,22.1,16.64,True,Bay of Bengal
15.8,86.65,311,27.44,0.693,34.77,26.68,23.92,20.6,15.05,True,Bay of Bengal
0.52,59.76,50,30.21,0.852,34.81,28.63,25.94,22.1,16.65,True,Wider Indian Ocean (buffer around India)
11.31,52.93,223,27.89,0.723,34.8,26.99,23.77,19.7,14.33,True,Wider Indian Ocean (buffer around India)
10.93,91.16,280,27.82,0.721,35.0,26.75,23.68,19.37,13.99,True,Bay of Bengal
-1.14,61.02,26,30.28,0.777,35.1,28.96,26.08,22.49,17.7,True,Wider Indian Ocean (buffer around India)
6.28,83.25,333,28.97,0.669,35.06,27.57,25.47,21.15,15.52,True,Bay of Bengal
10.11,71.78,195,28.64,0.754,35.22,27.84,24.71,21.13,15.18,True,Arabian Sea
17.41,73.49,264,26.97,0.701,35.04,26.21,23.51,20.22,15.25,True,Arabian Sea
16.69,93.86,333,27.73,0.634,34.66,26.72,23.84,20.19,14.86,True,Bay of Bengal
8.85,89.54,342,28.44,0.709,34.58,27.51,24.83,21.05,15.25,True,Bay of Bengal
12.73,60.04,208,28.43,0.699,34.95,27.78,25.27,20.91,15.79,True,Arabian Sea
10.28,98.89,278,27.78,0.644,34.75,26.78,23.44,19.41,13.84,True,Bay of Bengal
-8.14,56.89,275,28.64,0.664,34.95,27.77,24.8,20.86,15.38,True,Wider Indian Ocean (buffer around India)
1.21,92.55,337,29.23,0.797,34.78,27.8,24.83,20.73,15.32,True,Wider Indian Ocean (buffer around India)
6.93,91.17,358,28.87,0.726,34.81,27.73,24.76,20.95,15.48,True,Bay of Bengal
8.37,91.5,192,28.84,0.697,34.74,27.8,24.9,20.51,15.05,True,Bay of Bengal
16.84,67.8,306,27.51,0.752,35.27,26.45,23.34,19.27,13.94,True,Wider Indian Ocean (buffer around India)
17.83,84.24,70,29.38,0.746,35.14,28.17,24.84,20.7,14.27,True,Bay of Bengal
5.73,97.7,322,28.2,0.815,34.67,27.0,24.54,20.83,15.66,True,Bay of Bengal
-5.51,58.12,32,31.18,0.802,34.95,29.6,26.69,22.22,16.59,True,Wider Indian Ocean (buffer around India)
17.7,80.89,149,28.54,0.763,35.05,27.64,24.99,21.36,15.64,True,Bay of Bengal
10.3,95.15,324,28.2,0.71,34.66,27.15,24.54,20.22,14.56,True,Bay of Bengal
9.89,71.11,12,29.34,0.777,35.25,28.05,24.97,21.19,15.5,True,Arabian Sea
7.02,82.29,286,28.15,0.648,34.91,27.11,24.53,20.89,15.1,True,Bay of Bengal
-3.74,78.19,253,28.72,0.704,35.3,27.44,25.08,20.73,15.26,True,Wider Indian Ocean (buffer around India)
12.54,75.67,106,29.74,0.744,35.11,28.71,25.6,21.14,15.88,True,Arabian Sea
22.74,73.56,316,26.84,0.728,35.18,26.08,23.1,19.11,13.74,True,Arabian Sea
5.63,92.97,72,30.04,0.795,34.58,28.81,26.04,21.23,14.82,True,Bay of Bengal
11.07,88.16,258,27.54,0.647,34.66,26.56,23.51,19.23,13.5,True,Bay of Bengal
9.16,80.69,164,29.62,0.803,34.94,28.79,25.58,21.76,16.6,True,Bay of Bengal
17.85,88.87,273,27.03,0.672,34.97,26.01,23.16,18.74,13.24,True,Bay of Bengal
20.44,72.56,316,27.82,0.61,35.0,26.97,24.24,19.49,14.15,True,Arabian Sea
17.45,61.03,293,27.22,0.694,35.13,26.41,23.74,19.94,14.87,True,Arabian Sea
15.48,84.04,192,27.43,0.665,34.88,26.6,24.15,20.47,15.3,True,Bay of Bengal
14.99,72.57,133,29.17,0.755,35.23,28.3,25.62,20.92,15.16,True,Arabian Sea
9.21,90.04,147,30.53,0.744,34.88,29.45,26.56,22.1,16.19,True,Bay of Bengal
10.25,70.38,342,28.2,0.734,35.11,26.88,24.7,21.04,15.68,True,Arabian Sea
-6.46,84.17,303,29.51,0.829,34.93,27.81,24.81,20.71,14.82,True,Wider Indian Ocean (buffer around India)
14.13,69.04,142,29.72,0.802,35.1,28.77,25.85,22.23,16.83,True,Arabian Sea
16.38,62.77,233,27.27,0.748,35.13,26.16,23.25,18.73,13.38,True,Arabian Sea
11.17,60.68,47,30.04,0.802,34.89,28.85,25.83,21.94,16.71,True,Arabian Sea
9.95,72.76,57,29.91,0.751,35.05,28.88,25.88,21.69,15.93,True,Arabian Sea
12.92,74.88,71,30.08,0.824,34.96,28.79,25.47,21.81,16.55,True,Arabian Sea
11.23,80.95,79,29.92,0.728,34.8,28.85,26.27,21.79,16.64,True,Wider Indian Ocean (buffer around India)
13.02,98.18,196,28.48,0.716,34.63,27.34,24.42,21.11,15.49,True,Bay of Bengal
6.47,96.04,348,29.0,0.726,34.85,27.49,24.64,20.89,15.48,True,Bay of Bengal
10.73,45.05,363,28.43,0.702,34.71,27.21,23.85,19.57,14.01,True,Wider Indian Ocean (buffer around India)
12.86,84.51,361,28.73,0.754,34.85,27.64,24.13,19.84,14.45,True,Bay of Bengal
16.71,97.81,329,27.98,0.728,34.79,26.82,24.0,19.71,14.48,True,Bay of Bengal
13.41,52.9,330,27.44,0.67,34.57,26.74,23.56,19.9,14.92,True,Wider Indian Ocean (buffer around India)
21.7,71.28,119,29.02,0.701,35.08,28.25,25.98,22.12,16.73,True,Arabian Sea
18.16,65.81,170,28.32,0.718,35.06,27.58,24.73,21.04,15.39,True,Arabian Sea
15.09,64.9,136,29.24,0.749,35.07,27.87,24.62,20.25,15.12,True,Arabian Sea
19.89,83.94,343,27.8,0.686,34.84,26.71,23.69,20.33,15.17,True,Bay of Bengal
7.35,98.12,286,27.34,0.712,34.37,26.23,23.38,19.89,14.3,True,Bay of Bengal
18.44,64.92,133,28.54,0.709,35.14,27.59,24.76,20.63,15.3,True,Arabian Sea
19.67,63.18,17,28.14,0.709,35.06,26.99,24.32,20.39,15.03,True,Arabian Sea
9.51,65.41,118,30.3,0.749,35.05,29.41,26.37,21.96,16.78,True,Arabian Sea
5.25,89.05,43,30.4,0.785,34.84,29.17,26.29,21.95,16.67,True,Bay of Bengal
10.1,74.97,363,29.09,0.692,34.97,27.58,23.95,20.01,14.54,True,Arabian Sea
21.15,97.28,306,26.67,0.694,34.54,25.92,22.57,18.41,12.79,True,Bay of Bengal
5.44,87.0,214,28.2,0.691,35.0,27.05,24.69,20.27,14.61,True,Bay of Bengal
13.9,82.74,207,28.31,0.666,35.0,27.64,24.81,20.86,15.97,True,Bay of Bengal
19.61,62.05,69,29.14,0.737,35.27,28.14,24.78,21.02,15.87,True,Arabian Sea
18.56,94.63,313,27.77,0.714,34.81,26.66,23.47,19.58,14.21,True,Bay of Bengal
22.44,74.98,136,28.89,0.649,35.0,28.01,25.02,20.68,15.44,True,Arabian Sea
15.18,82.12,365,28.56,0.753,34.87,27.2,24.38,20.85,15.85,True,Bay of Bengal
0.55,67.53,240,28.81,0.712,35.31,27.91,25.28,21.44,15.77,True,Wider Indian Ocean (buffer around India)
14.1,52.97,218,28.38,0.706,34.73,27.55,24.5,20.6,15.0,True,Wider Indian Ocean (buffer around India)
10.94,71.47,29,28.43,0.699,35.25,27.19,24.33,20.27,14.65,True,Arabian Sea
12.09,70.28,72,30.13,0.825,35.14,29.04,26.08,22.12,16.61,True,Wider Indian Ocean (buffer around India)
5.17,90.19,99,30.37,0.825,34.81,28.99,26.04,21.99,16.52,True,Bay of Bengal
8.34,63.47,352,28.72,0.772,35.04,27.58,24.4,20.17,14.84,True,Arabian Sea
8.31,94.29,291,28.12,0.743,34.64,27.15,24.41,19.68,13.98,True,Bay of Bengal
23.55,65.39,79,28.6,0.697,35.17,27.51,24.98,20.74,15.51,True,Arabian Sea
22.66,62.56,131,28.77,0.702,35.08,27.92,25.18,21.06,14.97,True,Arabian Sea
15.22,65.24,245,27.15,0.695,35.22,25.93,22.78,18.71,13.07,True,Wider Indian Ocean (buffer around India)
18.93,86.05,5,28.5,0.665,34.75,27.68,24.44,19.79,14.35,True,Bay of Bengal
22.7,67.79,163,27.89,0.654,35.18,27.15,24.66,20.8,15.25,True,Arabian Sea
6.04,91.73,153,29.72,0.801,34.73,28.6,25.76,21.66,16.76,True,Bay of Bengal
-6.24,66.25,129,31.01,0.83,35.19,29.53,27.06,23.52,18.17,True,Wider Indian Ocean (buffer around India)
19.39,85.21,302,26.99,0.732,34.93,25.93,22.84,18.76,13.28,True,Bay of Bengal
18.72,74.63,217,27.03,0.675,35.05,26.07,23.45,18.3,13.17,True,Arabian Sea
16.73,80.3,44,29.31,0.739,35.06,28.34,26.06,21.08,15.82,True,Wider Indian Ocean (buffer around India)
8.32,82.47,15,28.99,0.762,34.99,27.65,24.94,20.94,15.33,True,Bay of Bengal
14.61,89.8,228,27.21,0.635,34.73,26.12,23.39,19.21,13.55,True,Bay of Bengal
-4.17,45.63,102,31.2,0.774,34.81,30.08,27.47,23.04,17.2,True,Wider Indian Ocean (buffer around India)
22.93,77.74,295,26.61,0.688,35.02,25.49,22.39,17.81,12.03,True,Wider Indian Ocean (buffer around India)
13.49,90.54,356,28.47,0.795,34.78,27.61,24.55,20.83,14.74,True,Bay of Bengal
11.67,62.44,276,27.3,0.721,34.92,26.66,23.93,20.18,14.65,True,Arabian Sea
15.51,60.83,165,28.65,0.733,35.16,27.56,24.88,20.91,15.57,True,Arabian Sea
14.1,92.9,231,27.37,0.757,34.7,26.26,23.2,19.17,13.68,True,Bay of Bengal
15.91,76.98,47,29.11,0.671,34.97,28.33,25.45,21.22,15.68,True,Arabian Sea
12.22,72.67,106,30.02,0.771,35.23,29.48,27.07,23.12,17.24,True,Wider Indian Ocean (buffer around India)
10.29,86.72,325,28.17,0.664,34.78,27.06,23.82,19.43,14.42,True,Wider Indian Ocean (buffer around India)
15.03,57.87,270,27.02,0.761,34.99,26.11,23.03,18.83,13.79,True,Wider Indian Ocean (buffer around India)
2.09,92.06,112,30.24,0.757,34.81,28.9,26.25,21.92,16.35,True,Wider Indian Ocean (buffer around India)
19.14,75.25,97,29.09,0.772,35.06,28.27,26.1,21.73,16.21,True,Arabian Sea
20.09,92.45,56,28.82,0.746,34.76,28.3,25.16,20.95,15.16,True,Wider Indian Ocean (buffer around India)
21.53,89.13,265,26.66,0.693,34.8,25.53,22.86,18.08,12.58,True,Bay of Bengal
18.39,62.5,268,26.57,0.645,35.08,25.6,22.47,18.2,12.56,True,Arabian Sea
23.58,96.31,44,28.44,0.705,34.7,27.68,24.98,20.84,15.35,True,Wider Indian Ocean (buffer around India)
21.92,92.13,267,26.78,0.644,34.73,25.66,22.96,19.09,13.92,True,Bay of Bengal
20.75,73.53,182,27.84,0.67,34.99,27.24,24.46,20.16,14.42,True,Arabian Sea
21.16,76.74,220,26.55,0.656,35.11,25.61,22.42,18.68,13.09,True,Arabian Sea
13.24,76.2,170,28.93,0.64,35.11,27.53,24.56,20.74,15.51,True,Arabian Sea
20.42,83.11,193,27.37,0.635,34.99,26.28,23.34,19.41,14.02,True,Bay of Bengal
23.22,60.85,22,27.89,0.688,35.07,27.0,24.3,20.45,14.94,True,Arabian Sea
19.55,77.7,47,29.43,0.72,34.84,28.46,25.78,22.38,17.67,True,Wider Indian Ocean (buffer around India)
21.28,63.2,293,26.1,0.659,35.25,25.32,22.3,17.98,12.5,True,Arabian Sea
9.84,94.05,162,29.47,0.746,34.67,28.64,25.92,22.47,16.99,True,Bay of Bengal
20.13,73.21,95,29.36,0.767,35.26,28.83,25.8,21.79,15.99,True,Arabian Sea
14.65,96.26,187,28.61,0.727,34.67,27.82,24.88,20.4,14.75,True,Bay of Bengal
-4.27,95.14,22,30.6,0.758,34.69,29.31,26.27,21.97,16.54,True,Wider Indian Ocean (buffer around India)
20.63,99.34,309,26.82,0.699,34.67,26.18,22.81,18.99,13.32,True,Bay of Bengal
18.57,84.85,145,29.08,0.783,34.9,28.36,25.39,21.76,16.47,True,Wider Indian Ocean (buffer around India)
20.7,84.03,248,27.31,0.632,34.94,26.46,23.57,19.15,13.91,True,Bay of Bengal
-2.54,43.14,71,31.07,0.812,34.46,29.89,27.42,23.69,18.42,True,Wider Indian Ocean (buffer around India)
6.41,98.76,95,30.41,0.789,34.84,28.93,25.99,22.24,16.27,True,Wider Indian Ocean (buffer around India)
21.5,73.99,356,27.77,0.765,34.95,26.91,23.6,19.34,14.04,True,Arabian Sea
16.77,82.91,198,28.46,0.75,35.17,27.29,24.14,21.32,15.92,True,Wider Indian Ocean (buffer around India)
21.32,94.7,42,28.48,0.759,34.78,28.18,25.52,21.1,15.22,True,Bay of Bengal
12.18,88.77,3,28.42,0.72,34.54,27.35,24.18,19.55,14.77,True,Bay of Bengal
12.2,70.21,127,29.44,0.8,35.29,28.39,25.51,21.32,15.55,True,Arabian Sea
11.67,89.29,25,28.88,0.685,34.9,27.61,24.95,21.09,15.42,True,Bay of Bengal
6.98,88.84,140,29.86,0.784,34.93,28.59,25.28,21.37,16.19,True,Bay of Bengal
24.22,50.81,119,29.45,0.801,34.99,28.64,25.79,21.64,16.24,True,Wider Indian Ocean (buffer around India)
0.25,96.03,362,29.58,0.772,34.76,28.43,25.47,21.72,16.55,True,Wider Indian Ocean (buffer around India)
9.15,62.62,41,29.62,0.849,35.16,28.43,25.04,20.87,15.63,True,Arabian Sea
6.01,82.17,301,27.64,0.631,35.04,26.66,24.12,19.56,13.93,True,Bay of Bengal
12.45,74.52,140,29.04,0.734,35.06,28.02,25.33,21.08,15.68,True,Arabian Sea
-2.07,94.83,44,30.39,0.804,34.56,28.81,25.93,21.76,15.77,True,Wider Indian Ocean (buffer around India)
8.83,90.5,356,28.53,0.721,34.83,27.47,24.69,20.84,15.65,True,Bay of Bengal
5.63,85.18,243,27.99,0.703,34.82,27.01,23.92,20.03,14.75,True,Bay of Bengal
15.26,74.6,361,28.53,0.781,35.11,27.43,24.35,20.69,15.34,True,Arabian Sea
13.67,68.32,277,27.52,0.711,35.14,26.66,24.23,20.11,14.42,True,Arabian Sea
-8.36,63.82,231,29.37,0.785,35.02,28.13,24.82,21.05,15.25,True,Wider Indian Ocean (buffer around India)
18.18,71.92,163,28.14,0.646,35.04,27.28,25.36,21.65,15.86,True,Arabian Sea
19.82,99.31,316,27.07,0.695,34.67,26.55,23.19,19.48,13.19,True,Bay of Bengal
13.09,66.71,352,27.92,0.818,34.96,27.09,24.59,20.18,14.92,True,Arabian Sea
11.09,95.55,131,30.05,0.857,34.68,28.93,26.25,21.96,16.55,True,Bay of Bengal
-0.81,77.69,71,30.71,0.702,35.07,29.74,26.91,22.44,17.27,True,Wider Indian Ocean (buffer around India)
23.79,75.65,43,27.94,0.812,35.05,26.84,23.92,20.17,14.46,True,Arabian Sea
14.68,85.43,4,28.94,0.724,35.05,27.75,24.73,21.06,16.09,True,Bay of Bengal
14.34,54.15,325,27.75,0.684,34.91,26.99,24.05,19.76,14.72,True,Wider Indian Ocean (buffer around India)
6.0,54.56,188,28.91,0.736,34.84,27.81,25.01,20.75,14.82,True,Wider Indian Ocean (buffer around India)
17.5,67.03,346,27.73,0.674,34.99,27.09,24.89,21.18,15.68,True,Arabian Sea
18.14,91.51,307,27.0,0.625,34.7,25.74,22.84,18.61,12.91,True,Bay of Bengal
24.42,91.52,80,28.69,0.733,34.71,27.55,24.6,20.47,15.03,True,Wider Indian Ocean (buffer around India)
2.79,48.46,128,29.97,0.802,34.74,28.95,26.22,22.23,17.02,True,Wider Indian Ocean (buffer around India)
10.73,65.31,335,27.77,0.732,35.25,26.49,23.71,19.95,14.48,True,Arabian Sea
9.48,58.47,3,29.03,0.752,34.99,27.85,25.09,20.31,14.64,True,Wider Indian Ocean (buffer around India)
9.91,83.85,48,29.36,0.756,34.85,28.17,25.42,21.69,16.38,True,Bay of Bengal
8.93,95.02,260,27.36,0.707,34.64,26.03,23.33,18.89,13.41,True,Bay of Bengal
14.47,59.38,23,28.84,0.749,34.97,28.04,24.97,21.22,15.41,True,Wider Indian Ocean (buffer around India)
15.39,76.31,21,28.59,0.765,35.03,27.66,24.18,20.58,14.85,True,Arabian Sea
-2.42,52.78,355,29.48,0.758,34.88,28.14,25.4,21.35,16.35,True,Wider Indian Ocean (buffer around India)
19.76,65.03,351,27.28,0.61,35.16,26.38,23.88,19.09,14.07,True,Arabian Sea
0.54,53.36,108,30.41,0.763,34.87,29.1,26.75,21.92,16.29,True,Wider Indian Ocean (buffer around India)
18.39,66.79,116,29.09,0.74,35.13,28.22,25.66,22.04,16.68,True,Arabian Sea
18.4,67.36,17,28.47,0.733,35.08,27.62,24.68,20.9,15.37,True,Arabian Sea
11.47,75.03,183,28.62,0.694,35.0,27.61,24.91,20.78,14.82,True,Wider Indian Ocean (buffer around India)
8.01,99.81,69,30.01,0.798,34.54,28.75,26.18,22.4,17.25,True,Bay of Bengal
5.03,53.86,127,30.29,0.785,34.98,28.79,26.1,21.83,15.81,True,Wider Indian Ocean (buffer around India)
20.43,81.28,170,27.8,0.652,35.15,27.33,24.26,20.37,14.55,True,Bay of Bengal
14.84,98.24,340,27.39,0.699,34.78,26.23,23.53,18.76,13.02,True,Bay of Bengal
5.81,97.04,320,28.05,0.678,34.63,26.55,24.06,19.71,14.73,True,Wider Indian Ocean (buffer around India)
14.7,99.18,293,27.25,0.707,34.78,26.47,23.07,18.42,12.93,True,Bay of Bengal
16.92,80.02,184,28.79,0.707,34.95,27.85,24.58,19.82,14.26,True,Wider Indian Ocean (buffer around India)
6.87,90.17,276,28.26,0.701,34.91,27.22,23.88,20.34,14.19,True,Bay of Bengal
